symbol,yf_ticker,roe,roce,debt_eq,netinc_cagr,trailing_pe,market_cap,sector,sector_pe_avg,pe_valuation_flag,s_roe,s_roce,s_debt_eq,s_netinc_cagr,s_pe_val,quality_score
AIIL,AIIL.NS,54.42465476686711,28.1830433290732,0.09517650214373144,85.10499062778618,13.661504,558807384064.0,Financial Services,39.25075387065217,1,0.9999999999722362,0.8691690570442787,0.9999999998708969,0.9054075397263469,1,0.9483737721786444
SCHNEIDER,SCHNEIDER.NS,66.01438555317193,22.377138336794225,2.4395956431978356,113.25560788667133,76.70653,199364935680.0,Capital Goods,60.8815871171875,1,0.9999999999722362,0.6668137215227234,0.7053287664371092,0.9999999999913235,1,0.8725027453361828
TRENT,TRENT.NS,21.257750804600395,30.73076787730854,0.6870916437414031,144.49367868337495,103.69721,1641283452928.0,Consumer Services,215.50412475,1,0.6205343437800446,0.9579658348868834,0.931582361888466,0.9999999999913235,1,0.8653891161372688
IGIL,IGIL.NS,31.86888194467624,43.8058007030366,0.4152560952774362,35.558747383516256,34.11621,150974988288.0,Services,46.5328134,1,0.9151402386018799,0.9999999999651467,0.9666771578093544,0.4755221441956933,1,0.8646480740823924
CAMS,CAMS.NS,40.35148352460336,44.408714208256136,0.4276922672682536,17.894022788732975,39.782154,187233763328.0,Financial Services,39.25075387065217,1,0.9999999999722362,0.9999999999651467,0.9650716101886662,0.32225508251495305,1,0.8592117580142481
HYUNDAI,HYUNDAI.NS,33.030989900297214,32.71819393373477,0.8468642739391641,24.80149723316969,36.384766,2010064224256.0,Automobile and Auto Components,45.62317724242425,1,0.9474048341125564,0.9999999999651467,0.9109552294835325,0.3821874242875652,1,0.8473022195050963
GLAXO,GLAXO.NS,32.47986311349003,30.55398328235143,1.105285180878678,34.554147234559075,48.58669,462410711040.0,Healthcare,58.63961940816326,1,0.9321034305162521,0.9518042965780131,0.8775923045755148,0.4668057833960365,1,0.8425821056649134
BRITANNIA,BRITANNIA.NS,56.94769070653582,38.3892594156539,1.0173258287456748,12.63195210933581,63.956165,1405707354112.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.9999999999651467,0.8889481244080726,0.27659900069719545,1,0.8386620187836075
COLPAL,COLPAL.NS,70.02825568870551,72.73789909991154,0.813520219649498,10.040038858048472,43.211227,603182399488.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.9999999999651467,0.9152600482869715,0.2541104005480881,1,0.8381110873356209
IRCTC,IRCTC.NS,36.536089633094136,28.86807837733325,0.8560699481506743,25.858132575297343,42.10479,562519998464.0,Consumer Services,215.50412475,1,0.9999999999722362,0.8930448347600755,0.9097667489496484,0.3913552657269814,1,0.8379972741695332
TCS,TCS.NS,47.45960568827328,44.732146223154935,0.6667780434578316,8.2024466052522,22.22614,10952674115584.0,Information Technology,36.498551703703704,1,0.9999999999722362,0.9999999999651467,0.9342049094559154,0.23816662720239148,1,0.8377640618418232
CASTROLIND,CASTROLIND.NS,42.67902239995923,37.955273709463654,0.5955661284163678,6.943789460378724,20.74974,198487015424.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.9999999999722362,0.9999999999651467,0.9433985842333226,0.22724595412746582,1,0.836958978443449
GILLETTE,GILLETTE.NS,37.822635533753235,36.991136690328055,0.884903270975115,9.874196651164958,57.46688,306708348928.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.9999999999651467,0.9060442792948785,0.2526714792892086,1,0.836440937735031
ANGELONE,ANGELONE.NS,34.61499013427038,33.59325349608746,1.9949117785065777,23.314145874018877,20.701082,201164783616.0,Financial Services,39.25075387065217,1,0.9913827852063098,0.9999999999651467,0.7627388055906905,0.3692824977895193,1,0.835682155949687
ABBOTINDIA,ABBOTINDIA.NS,30.9972661336663,33.4645062120696,0.39785030060356946,20.985581179348877,43.814697,636414132224.0,Healthcare,58.63961940816326,1,0.8909408245569784,0.9999999999651467,0.9689242988303574,0.3490788276575221,1,0.8324366577144381
TATAELXSI,TATAELXSI.NS,32.40142253542897,32.84685882669903,0.2537610461428444,12.610051453917004,45.633095,340117389312.0,Information Technology,36.498551703703704,1,0.929925617766135,0.9999999999651467,0.9875266597366699,0.276408980802636,1,0.8323884804421549
NESTLEIND,NESTLEIND.NS,97.28918543160435,40.19906821614121,2.0405689477608404,15.48781013344811,73.23201,2276375134208.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.9999999999651467,0.7568443262028476,0.301377703902244,1,0.8238021896938335
NATCOPHARM,NATCOPHARM.NS,16.787634713545458,28.605682492754298,0.13379661863037454,123.00684512690307,8.536457,144899883008.0,Healthcare,58.63961940816326,1,0.4964266936550729,0.8838994547832999,0.9999999998708969,0.9999999999913235,1,0.819902871771246
PGHH,PGHH.NS,82.0277007493638,58.192361859000904,1.3985752264925277,1.1741697473746981,64.558105,463798992896.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.9999999999651467,0.8397276678324272,0.17718614958975168,1,0.811396380075772
HINDZINC,HINDZINC.NS,59.530130644324416,53.33800595759593,1.5881734954224824,2.4460007181289933,20.226805,2072730533888.0,Metals & Mining,30.47386776875,1,0.9999999999722362,0.9999999999651467,0.8152499547715378,0.1882211246778796,1,0.8099317181342641
IKS,IKS.NS,32.99872932428949,26.524461222781564,0.705229891383606,27.780215975940937,46.902927,254394466304.0,Information Technology,36.498551703703704,1,0.9465091561931376,0.8113618867486879,0.929240658961963,0.40803212211052026,1,0.8077857418115117
MSUMI,MSUMI.NS,36.79837226412252,27.659691176873917,1.1956073720779603,13.83926503645414,50.263737,303332229120.0,Automobile and Auto Components,45.62317724242425,1,0.9999999999722362,0.8509284725884445,0.8659314350344347,0.28707418834451637,1,0.8000366710628506
HDFCAMC,HDFCAMC.NS,26.5538231339247,32.58035767882787,0.07634459125360701,20.871988846770904,45.203503,1171777519616.0,Financial Services,39.25075387065217,1,0.767573722242631,0.9999999999651467,0.9999999998708969,0.3480932497080742,1,0.7998907665863253
MARICO,MARICO.NS,35.64957450105361,26.79150162045373,0.9545241443975622,9.966819699620011,55.229214,921441533952.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9999999999722362,0.8206691436432844,0.8970560128286231,0.253475118338572,1,0.7904207114944998
KPITTECH,KPITTECH.NS,24.979763886363155,28.636976800443815,0.7282585628939089,45.205891790671274,39.349155,315392131072.0,Information Technology,36.498551703703704,1,0.7238717712433581,0.8849901667637489,0.9262675874429876,0.5592250895182086,1,0.7891942290840345
ANANDRATHI,ANANDRATHI.NS,37.07107509675837,45.312965859048184,0.39806774329029865,33.33347333284902,77.15687,248417828864.0,Financial Services,39.25075387065217,0,0.9999999999722362,0.9999999999651467,0.9688962263182876,0.4562146699494835,0,0.7865773679205974
EMAMILTD,EMAMILTD.NS,31.870705217193503,29.876376744384146,0.3119772836784526,-1.3089735960278515,29.013859,237651525632.0,Fast Moving Consumer Goods,53.197095983333334,1,0.9151908596736923,0.9281874274552293,0.980010766443321,0.15564128587374493,1,0.7847339869071621
DOMS,DOMS.NS,17.35040375875629,24.493797327740953,0.4038058749371016,141.52568739217847,76.001755,157696688128.0,Fast Moving Consumer Goods,53.197095983333334,1,0.5120513312129104,0.7405864134402355,0.968155416073823,0.9999999999913235,1,0.7839853151332701
NAM-INDIA,NAM-INDIA.NS,25.077019460960198,31.66098486470744,0.10852805180255025,20.0155140813995,40.99524,548089233408.0,Financial Services,39.25075387065217,1,0.7265719608086685,0.99038702862727,0.9999999998708969,0.3406620910739372,1,0.78370076359484
WAAREEENER,WAAREEENER.NS,23.102336581212327,20.390196083654548,1.0580306150524008,191.1810336753546,43.026928,955945713664.0,Capital Goods,60.8815871171875,1,0.671747153811389,0.5975620946306666,0.8836930127182662,0.9999999999913235,1,0.7834686217070879
BLS,BLS.NS,22.598460205505287,25.228134908634793,0.389830585715425,65.91665794355718,25.339417,142898413568.0,Consumer Services,215.50412475,1,0.6577576037261853,0.7661805504034606,0.9699596684092572,0.7389209719180493,1,0.7821505633637191
OFSS,OFSS.NS,26.878945334376404,33.55475497211667,0.2119726394336554,8.003377244308485,33.37874,799067537408.0,Information Technology,36.498551703703704,1,0.7766003675197559,0.9999999999651467,0.9929216701155734,0.23643941227419973,1,0.7792062432193894
ITC,ITC.NS,26.614758310212856,33.52875054728237,0.2513246836484136,8.983308993875516,25.062696,5007720579072.0,Fast Moving Consumer Goods,53.197095983333334,1,0.7692655175752415,0.9999999999651467,0.9878412015433412,0.24494173899307542,1,0.7779441832939753
ADANIPOWER,ADANIPOWER.NS,33.218823354163426,21.376914637335855,0.9578741107710361,38.10961784328391,23.842949,2869176827904.0,Power,36.544590211111114,1,0.9526198146856205,0.6319525581778748,0.8966235219830248,0.497654638704679,1,0.7777985399885442
IEX,IEX.NS,39.02387791883129,24.271189233349887,0.933162991458881,11.541634547341362,27.244617,123801346048.0,Financial Services,39.25075387065217,1,0.9999999999722362,0.7328277719036924,0.8998138026293095,0.26713891723372907,1,0.7716067968087362
INFY,INFY.NS,29.971891938563914,29.097884212973728,0.5476677032430031,2.14728425629529,21.901552,6197227814912.0,Information Technology,36.498551703703704,1,0.8624724851982775,0.9010543418115484,0.9495824165756698,0.18562932687569708,1,0.7635685588738602
COALINDIA,COALINDIA.NS,42.82307588878864,21.801799507136458,1.6032673711407095,26.76396754338757,7.1048717,2354778472448.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.9999999999722362,0.6467612263357023,0.8133012895179327,0.3992146955857325,1,0.7635284391204328
BLUEJET,BLUEJET.NS,26.152207113663422,28.64356299219553,0.25100806540577225,18.895338037786203,32.07105,115102982144.0,Healthcare,58.63961940816326,1,0.7564233137270868,0.8852197177198013,0.9878820779212584,0.33094294205191005,1,0.7626028236466471
KFINTECH,KFINTECH.NS,22.684551370408894,29.12125725676046,0.24365512881526888,30.826297805329816,52.355625,178068766720.0,Financial Services,39.25075387065217,1,0.6601478262517454,0.9018689710767386,0.9888313643943524,0.43446129224133573,1,0.7587285537521281
INDUSTOWER,INDUSTOWER.NS,22.83014936894871,33.65013653480244,0.9438001372379479,15.937594834817315,9.650435,936609316864.0,Telecommunication,77.3856,1,0.6641901878131901,0.9999999999651467,0.8984405147631475,0.3052802374061157,1,0.745079181030939
SOLARINDS,SOLARINDS.NS,25.119523149894057,24.41363315030553,0.8210297534287642,39.9447770243917,100.035706,1267494158336.0,Chemicals,70.86632838461539,1,0.7277520270189801,0.7377924219706322,0.9142905446406179,0.5135773016307621,1,0.7426327556205972
ECLERX,ECLERX.NS,25.31607006038066,29.08236591389401,0.3629674530613412,9.036660709032907,34.10026,190905516032.0,Services,46.5328134,1,0.7332089267287276,0.9005134768436964,0.973427780521959,0.245404642367194,1,0.740186142781275
NATIONALUM,NATIONALUM.NS,19.462160593652243,34.9556692434847,0.28512185040077637,21.30268812450602,7.1696053,410764345344.0,Metals & Mining,30.47386776875,1,0.5706818394761606,0.9999999999651467,0.9834778845431158,0.3518301895291441,1,0.739092272421431
CUMMINSIND,CUMMINSIND.NS,22.986830424214546,27.124037899562797,0.34478932472822493,28.903190758591336,50.575233,1084544974848.0,Capital Goods,60.8815871171875,1,0.6685402577424824,0.8322591525086881,0.9757746321669306,0.4177755542458406,1,0.7385481711241244
PAGEIND,PAGEIND.NS,44.60213177042349,42.770258596741456,0.8782109954832162,10.765819525911358,60.982746,465240358912.0,Textiles,34.0307466,0,0.9999999999722362,0.9999999999651467,0.906908272411164,0.26040759866126334,0,0.7381177605768847
ZENTEC,ZENTEC.NS,14.298634642818406,21.530891252876856,0.18037419216731373,420.69654531497946,50.553978,127983353856.0,Capital Goods,60.8815871171875,1,0.4273224593026443,0.6373191616172539,0.9970011257441526,0.9999999999913235,1,0.7370766970549942
CRISIL,CRISIL.NS,29.4384173394094,24.231029477849,0.5368641854009248,13.666000507098964,46.535675,338843697152.0,Financial Services,39.25075387065217,1,0.8476611743612019,0.731428069220019,0.9509771835810811,0.28557086769180684,1,0.7369161206888888
VBL,VBL.NS,22.44216091349474,21.657141860711,0.3825814372546691,55.201045474317766,51.21908,1470645796864.0,Fast Moving Consumer Goods,53.197095983333334,1,0.653418133016142,0.6417194203438527,0.9708955555191956,0.6459475191785232,1,0.7312791321543898
AKZOINDIA,AKZOINDIA.NS,28.21416237349409,25.258063296404128,1.182679296346414,13.973831000995007,37.614876,152473518080.0,Consumer Durables,63.08538357894737,1,0.8136711383356009,0.7672236554760955,0.8676004889238621,0.2882417429178554,1,0.7236956772918545
INOXINDIA,INOXINDIA.NS,27.552363463423916,23.83505512867793,0.8946484152435308,20.09359522456997,45.649803,106483736576.0,Capital Goods,60.8815871171875,1,0.7952970500768117,0.7176270300381862,0.9047861515361943,0.34133955804050087,1,0.7219817068711194
ABSLAMC,ABSLAMC.NS,25.97995180396159,25.23526577020644,0.1039907482686544,11.420496570488359,24.390787,236970754048.0,Financial Services,39.25075387065217,1,0.7516408424728339,0.7664290849364588,0.9999999998708969,0.2660878698952559,1,0.7203170979356505
ABB,ABB.NS,20.35474461879892,23.771819519696137,0.7513257201006304,52.12473138532512,60.27856,1087136464896.0,Capital Goods,60.8815871171875,1,0.5954634119551652,0.7154230561720211,0.923289547303575,0.6192560404239545,1,0.7198394278098819
TRITURBINE,TRITURBINE.NS,28.52245266844295,24.004945579739026,0.6556474190654414,9.749672605600445,48.790546,167348060160.0,Capital Goods,60.8815871171875,1,0.8222304650472719,0.7235482842220032,0.9356419069116576,0.2515910529021531,1,0.7182207071868616
MANYAVAR,MANYAVAR.NS,26.835082331983486,25.6280200337255,0.5375690669592624,7.248352668988134,41.711575,165490229248.0,Consumer Services,215.50412475,1,0.7753825615291454,0.7801178932923676,0.9508861812284526,0.22988848092312317,1,0.716254865150728
NMDC,NMDC.NS,30.196875730013897,25.48700666046784,0.3803693248568191,-11.468915844778138,10.245968,670288379904.0,Metals & Mining,30.47386776875,1,0.8687189023168259,0.7752031024894648,0.971181145956485,0.06748907682250199,1,0.7135914335753871
ACE,ACE.NS,21.133398596501486,21.020378210623416,0.6770542460232053,57.36003750949064,30.548834,129163517952.0,Capital Goods,60.8815871171875,1,0.6170818472406616,0.6195260633680222,0.9328782204562193,0.6646799009740928,1,0.7128737832774554
TORNTPHARM,TORNTPHARM.NS,20.620973720810223,25.07960957980953,0.9747532832983563,34.978716503398545,60.41984,1207911710720.0,Healthcare,58.63961940816326,1,0.6028549578507231,0.7610039426587845,0.8944443694825258,0.47048953651462083,1,0.6993720357452161
LALPATHLAB,LALPATHLAB.NS,19.36097411204992,28.966928440015604,0.2312776288728009,12.20914431383302,50.18905,256990658560.0,Healthcare,58.63961940816326,1,0.567872512783011,0.8964900922396614,0.9904293372751851,0.272930530910151,1,0.6976347836681266
CONCORDBIO,CONCORDBIO.NS,18.78777272999502,26.07185833993802,0.12221098985363135,28.55464554044762,47.32941,168503607296.0,Healthcare,58.63961940816326,1,0.5519582333490666,0.7955871525190329,0.9999999998708969,0.4147514198382464,1,0.6974345420827619
LTIM,LTIM.NS,24.32753483515144,25.84782638725808,0.34865596724126546,5.2143504475332,33.57529,1583093383168.0,Information Technology,36.498551703703704,1,0.7057633791478806,0.7877788847274678,0.9752754368605737,0.21224056672770117,1,0.6974131638008574
AJANTPHARM,AJANTPHARM.NS,21.587162122813137,27.459924489675718,0.3231045645583847,8.899471821491357,32.353733,301501480960.0,Healthcare,58.63961940816326,1,0.6296800714961014,0.8439659309919528,0.9785742006452043,0.2442143301392325,1,0.6955245003214457
CLEAN,CLEAN.NS,24.47728406717318,24.87386390264088,0.13509025596999752,4.985902868537306,41.648174,111746605056.0,Chemicals,70.86632838461539,1,0.709920994949275,0.7538330131325627,0.9999999998708969,0.21025845322273776,1,0.6934862423931053
CDSL,CDSL.NS,26.584364702724525,31.48325817297934,0.19861208217277143,19.17006058767976,64.829475,321797292032.0,Financial Services,39.25075387065217,0,0.7684216738970547,0.984192655074206,0.9946465586855546,0.33332655792849497,0,0.6924369613262
GODFRYPHLP,GODFRYPHLP.NS,19.53667583366385,23.104230540397207,0.3268056777303396,38.05324035274191,39.76556,529152507904.0,Fast Moving Consumer Goods,53.197095983333334,1,0.5727506697141145,0.6921553326945996,0.9780963756801333,0.4971654823482387,1,0.6910115869095519
HCLTECH,HCLTECH.NS,23.10952235712563,25.78722436486653,0.5148479324846067,8.809294616616947,23.199234,3937162756096.0,Information Technology,36.498551703703704,1,0.6719466586440956,0.7856667002203779,0.9538195487809484,0.24343191232413874,1,0.6897599874302931
PERSISTENT,PERSISTENT.NS,21.985325981077658,22.852781832681984,0.38257827700775354,26.579099067954594,53.97457,818326339584.0,Information Technology,36.498551703703704,1,0.6407346346902846,0.6833914986870089,0.9708959635166823,0.39761069390005793,1,0.6882247983863515
ELECON,ELECON.NS,18.72062333356365,22.12671029149316,0.36563631997118096,43.49382010745584,26.321043,136253292544.0,Capital Goods,60.8815871171875,1,0.5500939073162183,0.6580854610364952,0.9730832216882448,0.5443703888482235,1,0.6843860984768707
JWL,JWL.NS,14.110373782033342,16.221727873364618,0.4449832659062777,97.42597121211966,44.264126,142992162816.0,Capital Goods,60.8815871171875,1,0.42209561226632386,0.45227694366352084,0.9628392896849691,0.9999999999913235,1,0.6841238130467874
EICHERMOT,EICHERMOT.NS,19.284900383502343,21.77877146287349,0.2760041678229605,41.344761842853586,39.216522,1893203836928.0,Automobile and Auto Components,45.62317724242425,1,0.5657604128970197,0.6459586214654134,0.9846550050895196,0.5257241968949354,1,0.6840608693778742
INDGN,INDGN.NS,21.42344020820846,20.862467072099903,0.27156293011163785,35.14678096117889,30.406075,132122337280.0,Healthcare,58.63961940816326,1,0.6251345201767055,0.6140223285564794,0.9852283823832392,0.47194773901750997,1,0.6832197433531194
HSCL,HSCL.NS,9.978096264223282,19.32376067162457,0.23470986583836667,138.51950808102168,37.453365,228207673344.0,Chemicals,70.86632838461539,1,0.3073676629350065,0.5603932301900021,0.9899862250459741,0.9999999999913235,1,0.6808065401831632
NH,NH.NS,25.09356220374749,18.680484941784563,1.0023589982457035,32.1627586576525,46.039837,361497395200.0,Healthcare,58.63961940816326,1,0.7270312511027306,0.5379729053108048,0.8908803877376739,0.4460570251262587,1,0.6754460648444232
KIRLOSBROS,KIRLOSBROS.NS,16.16024731358598,20.11536308690899,0.744321863357726,63.884072326085885,37.478542,156351266816.0,Capital Goods,60.8815871171875,1,0.47900800153591344,0.587983239423287,0.9241937665068406,0.7212853488132114,1,0.6735843450552642
BLUEDART,BLUEDART.NS,28.362655252183686,24.70922761902393,1.349368842364532,-12.915558228511381,53.18173,132069679104.0,Services,46.5328134,1,0.8177938729266188,0.7480948843731988,0.846080361653139,0.05493735962657725,1,0.6702614091445716
GRAVITA,GRAVITA.NS,27.838331357850947,13.903427114879063,0.2106106771021357,30.864495428248027,32.146564,112776953856.0,Metals & Mining,30.47386776875,1,0.8032366209214135,0.3714763572868778,0.9930975035941111,0.43479271192447033,1,0.6697632435221541
SKFINDIA,SKFINDIA.NS,21.428493453154125,23.956471023518414,0.37176861845447967,12.73655287734381,45.88895,240659054592.0,Capital Goods,60.8815871171875,1,0.6252748177311621,0.7218587827400939,0.9722915233065819,0.27750656380558775,1,0.6693921822614769
BSE,BSE.NS,17.05618892795456,17.969101770044325,1.2601241340122822,73.16542739978043,57.810406,911434907648.0,Financial Services,39.25075387065217,1,0.503882793631574,0.5131788067864025,0.8576021248821913,0.8018145420609165,1,0.6684627669305848
POLYCAB,POLYCAB.NS,19.02325442236664,21.901749372121852,0.3902313907001599,34.159904174948544,51.763424,1142040690688.0,Capital Goods,60.8815871171875,1,0.5584961126551935,0.6502448156282158,0.9699079232669355,0.46338515405022856,1,0.6682732570036981
LTTS,LTTS.NS,23.822092246799656,22.538541048140573,0.581549815498155,9.79619190098897,35.380436,448043483136.0,Information Technology,36.498551703703704,1,0.691730344963612,0.6724391494021003,0.9452081328527269,0.25199467514247736,1,0.6678090457960131
PETRONET,PETRONET.NS,21.976709390733777,24.689201442559245,0.37324556924326113,4.935117001523648,11.47594,425848045568.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.6404954049347512,0.7473969047019651,0.9721008444685477,0.20981781229622193,1,0.6667765367854431
HEXT,HEXT.NS,21.176479527566542,23.8216632676184,0.6797706644754044,16.250918614164924,32.658348,430079541248.0,Information Technology,36.498551703703704,1,0.6182779399171761,0.7171602785943436,0.9325275225737888,0.30799877483689425,1,0.666252334977186
CAPLIPOINT,CAPLIPOINT.NS,19.410941495608576,23.252316301687916,0.11175205013875464,21.387912202218274,27.067081,152433852416.0,Healthcare,58.63961940816326,1,0.5692597999205347,0.6973166200308197,0.9999999998708969,0.35256963179473516,1,0.6656210213234469
HBLENGINE,HBLENGINE.NS,15.730609033616796,22.654705535567455,0.33540026856485783,43.40328774389823,72.39414,246525296640.0,Capital Goods,60.8815871171875,1,0.46707958709553454,0.6764878728759113,0.9769867878684386,0.5435848895173375,1,0.6645108404313714
JBCHEPHARM,JBCHEPHARM.NS,18.16442820447411,24.37296948116848,0.24479678547419081,19.619140278899884,38.941257,262659063808.0,Healthcare,58.63961940816326,1,0.534651787005207,0.7363751562002298,0.9886839730480661,0.33722297444857646,1,0.6602365159985447
BEL,BEL.NS,22.999303676914145,19.050721169215137,1.0423251735747265,30.4189858729913,53.463573,2950592200704.0,Capital Goods,60.8815871171875,1,0.6688865633082506,0.5508768842983323,0.8857206329711026,0.4309272715028825,1,0.6574287393133001
GESHIP,GESHIP.NS,17.6019269598299,17.189354685694962,0.23819776200000561,54.98700738125291,7.3094482,148549238784.0,Services,46.5328134,1,0.519034584623179,0.48600199574913916,0.9895359270452982,0.6440904288267446,1,0.654459349146382
BBTC,BBTC.NS,-2.015567907947711,27.694890210563038,0.6285229423994344,171.88030886089533,11.2932625,128995401728.0,Fast Moving Consumer Goods,53.197095983333334,1,0.0,0.8521552774158864,0.9391437593310096,0.9999999999913235,1,0.6539103832518877
CGPOWER,CGPOWER.NS,40.01825589366308,20.740729977914683,0.8369860536998189,15.710697003902375,113.06232,1171512885248.0,Capital Goods,60.8815871171875,0,0.9999999999722362,0.6097793809760368,0.9122305377547292,0.30331157020955285,0,0.6499417399408
HEROMOTOCO,HEROMOTOCO.NS,18.698218872215953,22.308827393394296,0.46311009689194393,23.634575841285653,21.914131,1102874017792.0,Automobile and Auto Components,45.62317724242425,1,0.5494718731243676,0.6644328551651325,0.9604990606835415,0.3720626916891705,1,0.6494371731689588
LLOYDSME,LLOYDSME.NS,17.05362361797011,20.80382658878236,0.47090338825264133,146.0220059764436,48.92035,678139658240.0,Metals & Mining,30.47386776875,0,0.5038115707399248,0.6119785102899649,0.9594929230705576,0.9999999999913235,0,0.6480620372533169
BATAINDIA,BATAINDIA.NS,16.5803510646789,21.407258837818834,1.4272595610182588,47.5218102691646,74.135796,154361577472.0,Consumer Durables,63.08538357894737,1,0.49067170070944516,0.6330101557234826,0.8360244330200736,0.5793190354150851,1,0.6467215211797323
TORNTPOWER,TORNTPOWER.NS,13.48539360070242,15.24667565504223,1.0077855573574122,87.41550315681788,22.052206,617281880064.0,Power,36.544590211111114,1,0.4047437538135036,0.41829309118022084,0.890179802454939,0.9254545811846555,1,0.6446142855442782
ASIANPAINT,ASIANPAINT.NS,23.17656119660044,20.915098529187574,0.5140981252850958,6.562551277275386,62.242718,2232015126528.0,Consumer Durables,63.08538357894737,1,0.6738079151897528,0.6158567120285009,0.9539163511704649,0.22393816091443103,1,0.6439816374225069
PIDILITIND,PIDILITIND.NS,19.07723669137501,21.83393003989615,0.40709055048524967,19.79985111773257,70.02813,1520159424512.0,Chemicals,70.86632838461539,1,0.5599948684858194,0.647881083575137,0.9677313544723145,0.3387909026171213,1,0.6428866151338015
MAZDOCK,MAZDOCK.NS,25.190968881134637,12.913090534278446,2.615636508360328,58.09102358374818,52.30812,1135393636352.0,Capital Goods,60.8815871171875,1,0.7297356358638314,0.33695979332084475,0.6826013554287831,0.6710222635243744,1,0.6397552951085529
SCHAEFFLER,SCHAEFFLER.NS,18.510399783622077,22.852546289525257,0.2902821857255602,14.276197650289157,65.30912,660461125632.0,Automobile and Auto Components,45.62317724242425,1,0.544257291386626,0.6833832892150019,0.9828116695608223,0.2908652113811708,1,0.6397178024300957
ELGIEQUIP,ELGIEQUIP.NS,20.61664793928421,19.400039471087428,0.6303066037735849,25.203858027118176,42.395287,153383714816.0,Capital Goods,60.8815871171875,1,0.6027348574843764,0.5630518031564931,0.9389134832237399,0.3856784867319933,1,0.6395561278643959
BERGEPAINT,BERGEPAINT.NS,20.266849295499238,21.867343668029765,0.48080088345611666,12.329204919481128,53.63914,613493833728.0,Consumer Durables,63.08538357894737,1,0.593023099039461,0.649045661008106,0.9582151263428791,0.27397223049355296,1,0.6386950600140072
RAINBOW,RAINBOW.NS,19.065726048078506,21.328736300120273,0.611505006745717,20.748756003934645,52.014248,133584715776.0,Healthcare,58.63961940816326,1,0.5596752886668938,0.6302733809255611,0.9413408265730858,0.34702402637415053,1,0.6360768610922513
BHARTIARTL,BHARTIARTL.NS,10.351870240128934,18.37777403999274,2.351587337270318,99.0493242072451,32.92394,11652233691136.0,Telecommunication,77.3856,1,0.31774506899842947,0.527422411256979,0.7166909063534002,0.9999999999913235,1,0.6346827594650483
JYOTHYLAB,JYOTHYLAB.NS,16.371198104663307,20.885868930337605,0.3128894223497324,31.751042897946967,31.185928,113946656768.0,Fast Moving Consumer Goods,53.197095983333334,1,0.4848648084821582,0.6148379621022945,0.9798930065671716,0.44248479480932773,1,0.6346498430171624
MGL,MGL.NS,19.593646216206054,20.125524797240892,0.4029765418778712,20.34954373013862,11.816335,126336778240.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.5743323870923683,0.5883374092394346,0.9682624854936565,0.3435602819006209,1,0.6333354976417418
TARIL,TARIL.NS,9.683782594241146,15.21782712714421,0.7172808751319215,148.3595265624829,60.683228,146631000064.0,Capital Goods,60.8815871171875,1,0.29919638119710446,0.4172876228596283,0.9276848403146857,0.9999999999913235,1,0.6332335461195059
3MINDIA,3MINDIA.NS,23.074797028957672,28.423116330291094,0.6326004663208479,20.517069205092287,66.43007,328940027904.0,Diversified,43.95425133333333,0,0.670982549705769,0.8775364093822379,0.9386173385935705,0.34501380794712383,0,0.6304742296357505
SUZLON,SUZLON.NS,78.89520845521895,14.478901975188418,1.1225326415230308,,34.490196,723542671360.0,Capital Goods,60.8815871171875,1,0.9999999999722362,0.3915335936000765,0.8753656049591939,,1,0.6291882391355691
TATATECH,TATATECH.NS,20.01117112700514,21.170683898673843,0.8618183951589923,15.707461748591523,42.100414,287467110400.0,Information Technology,36.498551703703704,1,0.5859244877207178,0.6247647226255695,0.9090246069606447,0.3032834996855761,1,0.6289789179538195
TBOTEK,TBOTEK.NS,28.415109767705673,5.798613673651284,4.200025605473212,89.62300056038295,71.48079,164335517696.0,Consumer Services,215.50412475,1,0.8192502124326341,0.0889963226634567,0.4780519050840732,0.9446078172793863,1,0.6286534936141426
KPRMILL,KPRMILL.NS,20.788389610024886,21.952038565520816,0.19182726909236306,-1.0697997989553398,42.126247,346736132096.0,Textiles,34.0307466,1,0.6075030681415479,0.6519975633250673,0.9955224986859106,0.15771646485044719,1,0.6261219790467072
CHAMBLFERT,CHAMBLFERT.NS,18.924234695297063,23.343996815858986,0.30931164980676057,1.7473047803700403,11.689189,204472893440.0,Chemicals,70.86632838461539,1,0.5557469434183558,0.7005119946073151,0.9803549078819792,0.182158925812905,1,0.6253371030222133
ENGINERSIN,ENGINERSIN.NS,16.74950267057325,15.088204339205607,0.972615958103173,60.77075813659902,20.286585,112211591168.0,Construction,31.43623635,1,0.4953680011845988,0.41276983230338643,0.8947203046645333,0.6942728406163655,1,0.6248654722541793
